response_id,item,domain,scorer_type,model_size,model_name,rubric_type,"model_size == ""New""",model_rubric,llm_1,llm_2,llm_3,llm_avg,human_1,human_2,human_3,human_avg
720,19,Math,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,0,0,0,0,0,0,0,0
285,14,Math,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,0,0,0,0,0,1,0,0
59,11,Math,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,0,0,0,0
70,11,Math,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,1,1,1
704,19,Math,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,0,0,0,0
325,5,ELA,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,0,0,0,0,0,0,0,0
328,5,ELA,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,0,0,0,0,0,0,0,0
564,8,ELA,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,0,0,0,0,0,0,0,0
775,20,Math,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,0,0,0,0,0,0,0,0
641,9,ELA,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,0,0,0,0
9,1,ELA,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,0,0,0,0,0,0,0,0
623,18,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,1,1,1,1
687,19,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,0,0,0,0,0,0,0,0
206,13,Math,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,1,1,1,1,1,0,1,1
196,3,ELA,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,1,1,1
734,10,ELA,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,0,0,0,0,0,0,0,0
229,13,Math,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,1,1,1
388,15,Math,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,1,1,1,1,1,1,1,1
741,10,ELA,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,1,1,1,1,1,1,1,1
72,11,Math,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,1,1,1,1,1,1,1,1
3,1,ELA,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,0,0,0,0,0,0,0,0
671,9,ELA,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,0,0,1,0,1,1,1,1
485,7,ELA,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,0,0,0,0,0,0,0,0
731,10,ELA,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,0,0,0,0,0,0,0,0
737,10,ELA,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,0,0,0,0,0,0,0,0
499,7,ELA,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,0,0,0,0
791,20,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,1,1,1,1,1,1,1,1
261,4,ELA,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,1,1,1,1,1,1,1,1
75,11,Math,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,1,1,1,1,1,1,1,1
521,17,Math,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,0,0,0,0,0,0,0,0
729,10,ELA,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,0,1,0,0
165,3,ELA,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,0,0,0,0,0,0,0,0
379,15,Math,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,0,0,0,0,0,0,0,0
98,2,ELA,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,0,0,0,0,0,0,0,0
382,15,Math,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,1,1,1,1,1,1,1,1
50,11,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,0,0,0,0,0,0,0,0
403,6,ELA,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,0,0,0,0,0,0,0,0
651,9,ELA,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,0,0,0,0,0,0,0,0
616,18,Math,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,0,0,0,0
370,15,Math,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,0,0,0,0,1,0,0,0
589,8,ELA,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,1,1,1,1,1,1,1,1
66,11,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,1,1,1,1,1,1,1,1
606,18,Math,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,0,0,0,0,0,0,0,0
485,7,ELA,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,0,0,0,0,0,0,0,0
358,5,ELA,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,1,1,1,1,1,1,1,1
36,1,ELA,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,1,1,1
157,12,Math,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,1,1,1,1,1,1,1,1
511,7,ELA,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,1,1,1,1,1,1,1,1
65,11,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,1,1,1,1,1,1,1,1
651,9,ELA,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,0,0,0,0,0,0,0
794,20,Math,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,1,1,1,1,1,1,1,1
254,4,ELA,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,0,0,0,0,0,0,0,0
723,10,ELA,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,0,0,0,0,0,0,0
257,4,ELA,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,0,0,0,0,0,0,0,0
607,18,Math,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,0,0,0,0,0,0,0,0
28,1,ELA,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,1,1,1,1,1,1,1,1
451,16,Math,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,0,0,0,0,0,0,0,0
559,17,Math,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,1,1,1,1,1,1,1,1
658,9,ELA,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,0,0,0,0,0,0,0,0
386,15,Math,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,1,1,1,1,1,1,1,1
549,17,Math,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,1,1,1,1,1,1,1,1
417,6,ELA,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,0,0,0,0
154,12,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,1,1,1,1,1,1,1,1
97,2,ELA,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,0,0,0,0,0,0,0,0
7,1,ELA,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,0,0,0,0,0,0,1,0
481,7,ELA,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,0,0,0,0,0,0,0,0
470,16,Math,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,1,1,1,1,1,1,1,1
364,15,Math,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,0,0,0,0,0,0,0,0
737,10,ELA,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,0,0,0,0,0,0,0,0
617,18,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,0,0,0,0,0,0,0
248,4,ELA,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,0,0,0,0,0,0,0,0
331,5,ELA,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,0,0,0,0,0,0,0,0
182,3,ELA,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,1,1,1,1,1,1,1,1
240,13,Math,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,1,1,1,1,1,1,1,1
800,20,Math,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,1,1,1
365,15,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,0,0,0,0,0,0,0,0
565,8,ELA,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,0,0,0,0,0,0,0
189,3,ELA,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,1,1,1,1,1,1,1,1
168,3,ELA,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,0,0,0,0,0,0,0,0
697,19,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,0,0,0,0,0,0,0,0
35,1,ELA,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,1,1,1,1,1,1,1,1
426,6,ELA,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,1,1,1,1,1,1,1,1
69,11,Math,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,1,1,1
3,1,ELA,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,0,0,0,0
2,1,ELA,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,0,0,0,0,0,0,0,0
77,11,Math,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,1,1,1,1,1,1,1,1
405,6,ELA,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,0,0,0,0,0,0,0,0
349,5,ELA,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,1,1,1,1,1,1,1,1
800,20,Math,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,1,1,1,1,1,1,1,1
587,8,ELA,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,1,1,1,1,1,1,1,1
733,10,ELA,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,0,0,0,0,0,0,0,0
3,1,ELA,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,0,0,0,0,0,0,0,0
668,9,ELA,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,1,1,1,1,1,1,1,1
708,19,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,1,1,1,1,1,1,1,1
290,14,Math,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,0,0,0,0,0,0,0,0
21,1,ELA,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,1,1,1,1,1,1,1,1
146,12,Math,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,1,1,1
427,6,ELA,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,1,1,1,1,1,1,1,1
283,14,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,0,0,0,0,0,0,0,0
707,19,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,1,1,1,1
322,5,ELA,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,0,0,0,0,0,0,0,0
650,9,ELA,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,0,0,0,0,0,0,0,0
579,8,ELA,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,0,0,0,0,0,0,0,0
235,13,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,1,1,1,1,1,1,1,1
570,8,ELA,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,0,0,0,0,0,0,0,0
144,12,Math,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,1,1,1,1,1,1,1,1
256,4,ELA,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,0,0,0,0,0,0,0,0
408,6,ELA,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,0,0,0,0,0,0,0,0
301,14,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,1,1,1,1
709,19,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,1,1,1,1
680,9,ELA,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,1,0,1
299,14,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,0,0,0,0,0,0,0,0
610,18,Math,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,1,0,1,1
43,11,Math,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,0,0,0,0,0,0,0,0
656,9,ELA,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,0,0,0,0,0,0,0,0
337,5,ELA,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,1,0,0,0,0,0,1,0
382,15,Math,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,1,1,1
571,8,ELA,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,0,0,0,0,0,0,0,0
764,20,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,0,0,0,0,0,0,0
166,3,ELA,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,0,0,0,0,0,0,0,0
339,5,ELA,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,0,0,0,0,0,0,0,0
508,7,ELA,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,1,1,1,1,1,1,1,1
201,13,Math,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,0,0,0,0,0,0,0,0
368,15,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,0,0,0,0,0,0,0,0
509,7,ELA,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,1,1,1,1,0,1,0,0
269,4,ELA,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,1,1,1,1
523,17,Math,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,0,0,0,0,0,0,0,0
329,5,ELA,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,0,0,0,0
556,17,Math,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,1,1,1,1,1,1,1,1
504,7,ELA,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,1,1,1,1,1,1,1,1
796,20,Math,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,1,1,1,1,1,1,1,1
720,19,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,0,0,0,0,0,0,0,0
319,14,Math,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,1,1,1,1,1,1,1,1
761,20,Math,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,0,0,0,0,0,0,0,0
244,4,ELA,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,0,0,0,0,0,0,0,0
358,5,ELA,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,1,1,1
109,2,ELA,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,1,1,1,1,1,1,1,1
689,19,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,1,1,1,1,1,0,1,1
186,3,ELA,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,1,1,1,1,1,1,1,1
126,12,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,0,0,0,0,0,0,0,0
137,12,Math,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,0,0,0,0,0,0,0,0
378,15,Math,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,0,0,0,0,0,0,0,0
11,1,ELA,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,0,0,0,0,0,0,0,0
134,12,Math,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,0,0,0,0,0,0,0,0
275,4,ELA,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,1,1,1,1,1,1,1,1
513,7,ELA,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,1,1,1,1,1,1,1,1
153,12,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,1,1,1,1,1,1,1,1
359,5,ELA,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,1,0,0,0,1,1,1,1
795,20,Math,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,1,1,1,1,1,1,1,1
66,11,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,1,1,1,1
655,9,ELA,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,0,0,0,0,0,0,0
607,18,Math,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,0,0,0,0,0,0,0,0
346,5,ELA,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,1,1,1,1,1,1,1,1
508,7,ELA,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,1,1,1,1,1,1,1,1
682,19,Math,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,0,0,0,0,0,0,0,0
565,8,ELA,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,0,0,0,0,0,0,0,0
60,11,Math,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,1,1,1
789,20,Math,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,1,1,1,1,1,1,1,1
396,15,Math,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,1,1,1,1,1,1,1,1
600,8,ELA,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,1,1,1,1,1,1,1,1
143,12,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,1,1,1,1,1,1,1,1
267,4,ELA,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,0,0,0,0,0,0,0,0
685,19,Math,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,0,0,0,0
377,15,Math,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,0,0,0,0,0,0,0,0
436,6,ELA,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,1,1,1,1,1,1,1,1
546,17,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,1,1,1,1,1,1,0,1
405,6,ELA,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,0,0,0,0,0,0,0
68,11,Math,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,1,1,1,1,1,1,1,1
261,4,ELA,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,1,1,1,1,1,1,1,1
769,20,Math,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,0,0,0,0,0,0,0,0
636,18,Math,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,1,1,1
23,1,ELA,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,1,1,1,1,1,1,1,1
88,2,ELA,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,0,0,0,0,0,0,0,0
663,9,ELA,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,1,1,1,1,1,1,1,1
344,5,ELA,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,1,1,1,1,1,1,1,1
68,11,Math,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,1,1,1
82,2,ELA,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,0,0,0,0,0,0,0,0
696,19,Math,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,0,0,0,0,0,1,0,0
265,4,ELA,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,0,0,0,0,1,1,1,1
227,13,Math,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,1,1,1
689,19,Math,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,0,1,1
265,4,ELA,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,1,1,1,1,1,1,1,1
601,18,Math,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,0,0,0,0,0,0,0,0
370,15,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,0,1,0,1,0,0,0
201,13,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,0,0,0,0,0,0,0
361,15,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,0,0,0,0,0,0,0,0
623,18,Math,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,1,1,1,1,1,1,1,1
87,2,ELA,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,0,0,0,0,0,0,0,0
206,13,Math,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,1,1,1,1,1,0,1,1
99,2,ELA,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,0,0,0,0,0,0,0,0
539,17,Math,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,0,0,0,0,0,0,0,0
503,7,ELA,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,0,0,0,0,0,0,0,0
529,17,Math,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,0,0,0,0,0,0,0,0
462,16,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,1,1,1,1
669,9,ELA,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,1,1,1
452,16,Math,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,0,1,0,0,0,1,0,0
384,15,Math,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,1,1,1,1,1,0,1,1
704,19,Math,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,0,0,0,0,0,0,0,0
382,15,Math,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,1,1,1,1,1,1,1,1
315,14,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,1,1,1,1,1,1,1,1
794,20,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,1,1,1,1,1,1,1,1
58,11,Math,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,0,0,0,0,0,0,0,0
351,5,ELA,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,0,0,0,0
537,17,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,1,0,1,1,0,0,0,0
664,9,ELA,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,1,1,1,1,1,1,1,1
